"","CS12","CS14","CS17","CS19"
"SREBF2",0.343012649194099,0.347015336435392,0.619701673684337,0.372359193734125
"GABBR1",0.0952560631003249,0.183148369101594,0.353645380180107,0.307179682774518
"STK38L",0.0712438567518807,0.0911332931038671,0.125832260573984,0.0933253077342274
"UBE2V1",0.177328694773868,0.328835114669945,0.104379185819499,0.135964842987332
"BRK1",1.26724836490436,1.30891682416141,0.630163086806316,1.02144676907912
"NCOA4",0.154267794902028,0.303526281574943,0.471094656493464,0.332688748491213
"BAD",0.283334154103683,0.461929226639422,0.133832634105355,0.285729324888318
"VPS41",0.125353751844265,0.182964291183854,0.35960180996112,0.284602289449111
"IDS",0.10014665628627,0.203541884154733,0.969209630564992,0.546120704358923
"STMN4",0.215342702508472,1.26062392218308,0.597044117900122,1.33929144043121
"RUFY3",0.24943590932612,0.716658808088399,1.45034452255341,0.95941349675055
"POU2F2",0.0448520373682786,0.389628712859026,0.572901316484013,0.202674000405001
"TMSB10",3.05206392537428,3.89089004465067,2.52456082952745,3.75380108271615
"GABARAPL2",1.09908722582626,1.28179125001862,0.634985543309525,1.51998910775707
"TIMP2",0.137679705507021,0.350529849396276,0.606379748724871,0.53284090179053
"GPM6B",0.544567881651182,0.553701159079825,0.721048662035378,0.82835015974081
"MAP4",0.425927141979192,0.657925927056003,1.13467275714395,0.811687396917456
"ATP9A",0.074084129063341,0.184636487444235,0.848169869713856,0.602658772933126
"TRO",0.0552440724917967,0.129176674636413,0.424955556726405,0.215563042025304
"VPS35",0.628855543996045,0.754489945220506,0.614866952110547,0.672359318249707
"TSG101",0.430242489604037,0.603804812841046,0.455997155149695,0.443443505403997
"RAB7A",0.340290009208576,0.468637331838543,0.431173848533186,0.400037786449368
"NT5C2",0.0892199049951586,0.188115772175084,0.348860084733971,0.17947708537117
"MAP2",0.42528951292213,1.54383515866818,2.49740289537542,1.87319378355462
"KIF3C",0.060928007165726,0.142049843973969,0.420583617910428,0.327753709125814
"MAPRE3",0.0872986925465863,0.239624023482288,0.333190125412676,0.340611615938108
"DDX24",1.00928417842449,1.31139811705692,0.758836428269108,1.06635866591522
"TGFB2",0.0623937162886849,0.0440900646283221,0.157332103010878,0.0773671611462833
"SEPT3",0.138304321864467,0.329154912008509,0.855984859761982,0.699428244816882
"VAPA",0.767311323608528,0.98334239922278,0.76564897502364,0.882593856363347
"USP11",0.338782350838126,0.38848394866198,0.483950431435916,0.584196685259398
"ARMCX3",0.459689834349566,0.75345691437187,0.85244584072603,0.610460003934024
"TSC22D1",1.26711286251226,1.30370808929298,1.02841313523576,1.36749048945154
"NDRG4",0.0531739031155917,0.171949053871064,0.45493451457468,0.250478548678924
"RAB2A",0.692612463738418,0.948275581129014,0.72023084525048,1.07560225516446
"TUBB4A",0.115365430068107,0.347309072001214,0.455090802983694,0.409063793112501
"CLIP3",0.19901579444126,0.308737058781025,0.713190884290391,0.412069598756372
"APLP1",0.376548427805444,0.722080250106932,1.06261554247421,0.911054143119472
"ATP1A3",0.0877614831443888,0.302589062196692,0.598488418998462,0.663802436351163
"MEIS3",0.345998411189485,0.642188362244164,0.586661775764153,0.538360477361269
"CYTH2",0.254424416897894,0.373795635770502,0.407103979031915,0.25920917933704
"RAB3A",0.094904583625994,0.36613636588722,0.277344389751842,0.448509646280091
"HOXA3",0.365123702618657,0.360294997597446,0.397378082794265,0.198020613312587
"PPP1R17",0.106030808036111,0.561672918667222,0.0915023367444937,0.135152172505698
"NCS1",0.157644937424281,0.406593746380438,0.424175291365134,0.653141692626058
"PITPNM1",0.0497295465761699,0.0481680002605799,0.121452101626396,0.107587768791266
"RAB5B",0.124258690138991,0.184064473201473,0.260099275891458,0.178983710338881
"SERINC1",0.320949927009553,0.872970835667709,1.41846050306168,1.29601961420823
"SLC39A7",0.335795445112246,0.293876789744878,0.176996048767314,0.287111510267163
"APC2",0.0917762954603585,0.217387775247199,0.734888844614747,0.473430701502044
"RTN4",1.34008180852661,1.71285034146365,1.91224706642534,2.21458181472538
"RND3",0.305695222540651,0.816088255083394,0.595023359194988,0.515362617722685
"MAPK8IP1",0.0837448621312471,0.123484375344849,0.266053155716583,0.320899534878851
"FYTTD1",0.240316533871842,0.400187081645153,0.510670464351571,0.360005079644448
"RNF11",0.147860229796906,0.265503461846634,0.513486697223018,0.262231310135901
"MXD4",0.325616248069181,0.300193971722722,0.346588150959605,0.295690027564924
"GDAP1L1",0.184064789253188,0.635668742108483,0.407702263029832,0.768233644150649
"UQCR11",1.13838303698095,1.26827432814338,0.604817583013071,1.14057288936796
"ATP6V1F",0.828735908318708,1.1037701059695,0.412507657478115,0.976789816109289
"CHN1",0.265154402999148,0.368329104482395,0.44916563752792,0.1549431013257
"SHC2",0.13578135200174,0.272253362090743,0.341781099525878,0.181298779514325
"PLPPR3",0.405315483590197,0.593028744478249,0.907408791016012,1.00712533577828
"SSBP4",0.33570551658288,0.394831429926652,0.478730160852114,0.397963392822036
"OLFM1",0.156943027608944,0.304407220915757,0.408428862681921,0.913146727965947
"PLXNA3",0.0802648014509906,0.0925269296400489,0.518542351247762,0.185326446053259
"UBA1",0.315330773106343,0.428064092937622,0.674947064689624,0.508140111188761
"ATP6V1E1",0.225519445393216,0.36891687280348,0.244780570419513,0.370859040758916
"ZNF428",1.09773054440798,1.46167671893411,0.923808582764437,1.50635037740724
"ACTR10",0.361131292033743,0.66214336723627,0.656565606872212,0.540005932325559
"WBP2",0.214857456245014,0.236378422169388,0.251008248997026,0.23987125587572
"BEX2",0.558139579174658,0.518364537207173,0.37908342690416,1.07703648504019
"SARAF",0.749606392142543,0.962714960158166,0.897371907640637,1.47016997297605
"KIDINS220",0.317953043222458,0.863208773665642,2.17656766040217,1.47354651724154
"DYNC1LI2",0.509964929601266,0.769305029966413,0.862418896824179,0.765910132818431
"TTYH3",0.17652114649052,0.152056336054283,0.849514182250003,0.316064226463844
"DCAF7",0.421911553171483,0.482996796520936,0.715277318942798,0.549040734455819
"SKIL",0.364138189870738,0.552118247510689,0.751419962880535,0.40557170148491
"STXBP1",0.0815724668888562,0.186023994433483,0.617587598329205,0.442439869126822
"ATP6V1G1",1.26569263337032,1.70088088587555,1.30386643981559,1.28853042085645
"YIPF3",0.441161414993574,0.577984650461656,0.365839248538124,0.43684424442495
"TUBB2B",2.6864136342233,3.60299502883726,2.72474658571772,3.53326549597513
"FLOT1",0.298747372004848,0.432054543107105,0.283764573718299,0.403213056486055
"ATAT1",0.196586749501798,0.411581196791986,0.723441564166186,0.456725142546125
"PREPL",0.237212194033964,0.379712607369914,0.78972126770103,0.745342350128007
"ITGAV",0.0975787718339116,0.0564624510654099,0.0912644950484478,0.0620432833440574
"SCARB2",0.186656919074378,0.368545530522418,0.757192147157155,0.384908553425003
"GABARAPL1",0.109829557508131,0.289688944236096,0.235886029374879,0.24028112993184
"SMARCC2",0.263847995800778,0.289294756746371,0.424067121587889,0.344747670192648
"LMBR1L",0.110919691299784,0.187998905267427,0.312395796010815,0.139346754584889
"MAP1LC3B",0.5306978437375,0.839978248736007,0.537987947686159,0.779791536295229
"SAT2",0.662326042311657,0.935074973790766,0.359927941598209,0.505921014881737
"COL6A1",0.182460841072649,0.31620654048068,0.809463810903948,0.579083804465956
"AKT1",0.241088013110541,0.161115655124242,0.38874125076863,0.204641344049416
"ATP1B1",0.442295122348263,0.749789538571174,0.678559021733298,0.746046243817404
"EFNA3",0.100840391667976,0.235258406634638,0.17816413110283,0.255022725112806
"C1orf43",0.676313161321809,0.71191134642342,0.270884586847587,0.421943872222976
"ARL8A",0.151878595059743,0.329114525659945,0.659545784735379,0.525618447140357
"MEIS1",0.32832179789965,0.613842528494565,1.34096675578633,0.65223899987777
"SCD5",0.148639226615425,0.280418265505136,0.845489548961721,0.555557848605614
"MARCH6",0.380329107152806,0.622198140684753,1.47587118776862,0.801596619898285
"RPL7L1",0.619573671889944,0.614743925270034,0.483740560727988,0.565002755604486
"INA",0.337347650262763,1.3696096669823,2.135106288383,1.35153936887172
"FEZ1",0.423132299702631,0.674568411499075,0.318015543024384,0.922653872039849
"TM7SF2",0.514022351408106,0.522561963656884,0.28144962517551,0.425877735903132
"GPM6A",0.16436438950998,0.517459230755098,0.766308121960488,1.21963253426872
"UBC",1.38620571309897,1.48728232610469,0.985184090712407,2.03988817913664
"UCHL1",0.958554474242677,1.44123405170284,1.24413809032732,1.90762045638798
"RHOC",0.228304623989551,0.124156072332778,0.0869454817102013,0.157966868394513
"HK1",0.120890967423986,0.142780117736957,0.26727424253989,0.283966966947441
"ZFAND3",0.260180349499296,0.419418736517736,0.611780637639791,0.326005029149449
"TSC22D3",0.166491777684973,0.285066264952797,0.27379781523761,0.360797216301252
"TPPP3",0.243818531508351,0.705757156672967,0.158874817237917,0.406228132584175
"ABR",0.0658614419123361,0.0885634653327057,0.350996545660414,0.228171101843594
"BSDC1",0.179730628852807,0.261740594366761,0.455563317554737,0.208531770967146
"BRSK1",0.0654389140797157,0.11223773287983,0.238091838059847,0.243673527714246
"MGAT4B",0.153300094354775,0.173318372454619,0.240152186922913,0.250518162171229
"GNG3",0.150612624114759,0.654992106500794,0.206623079761085,0.54703767298115
"SSR2",1.13088572236616,1.08419491208072,0.578360258655448,0.839323163719944
"CLASP2",0.123606682865596,0.414445503425321,1.5116058145551,0.854095671483892
"SHISA5",0.236718225595211,0.274973000971188,0.306076879805015,0.249525833738378
"BRI3",1.11696475119901,1.13368156400663,0.428251148739189,0.823247212855217
"CTSB",0.161718851004129,0.154770737455446,0.227793583908279,0.249152495621463
"BEX3",1.7123872227205,1.8055829368189,1.10032357546718,2.11204232134113
"PPIB",1.13581227146959,1.24477094326227,0.592409377589195,1.15977866555058
"TERF2IP",0.631683466210641,1.5248929430803,1.19146642348943,1.36830869641197
"PBX3",0.376215500484392,0.782619710271703,1.09245742377022,0.892150690164927
"ISLR2",0.0203795920947201,0.240399525471885,0.570761645361206,0.302406246000633
"TUBA1A",3.78641492576725,4.34564255831779,2.29180785028176,4.19108818909306
"ATCAY",0.109388530918282,0.284820121480002,0.375403785216049,0.540161405075473
"UBXN6",0.0728472128194843,0.135884049565889,0.167687123550896,0.22870279513838
"BSCL2",0.018280262117953,0.0536971135876704,0.0139934274201854,0.0283899309319927
"DDIT4",2.24919826321833,1.85146895767297,0.368586726698191,0.28853271357682
"NKIRAS2",0.248076988742399,0.239080472214403,0.266455595320292,0.191927220188521
"KIF5C",0.503319805075162,0.978504431262097,1.56846383989059,1.43162199793228
"CHD3",0.155264959135528,0.403535001352307,0.763227329610277,0.510738897569255
"TRAPPC1",0.766268837201626,0.85885213024788,0.330431533084531,0.537973845706056
"UBE2E1",0.586729766233574,0.507163195018127,0.254686867501807,0.40142063663316
"KIF5B",0.85650177724322,0.886435202253997,1.00579352141328,0.878048337766778
"GSTA4",0.429832584204851,0.72729812655204,0.569789485364386,0.736876747866857
"ATP6V0E2",0.219072037423997,0.349625836506936,0.302395647575076,0.565514127056237
"GNB2",0.791374496630466,0.847363962753162,0.868386715818123,0.691142864480652
"VEGFB",0.291008031322525,0.174852298419413,0.145060991792285,0.342896419809705
"EIF1",2.30225459477361,2.50789314277277,1.66273366913277,2.02375811033792
"RAB6A",0.166793268533084,0.413886377715024,0.585968063971349,0.469375962813141
"WSB2",0.136126430515068,0.292836113896917,0.468226875055824,0.438890499651712
"GRB2",0.439362372301126,0.767493921690309,0.646461973993222,0.762815990237256
"GRINA",0.232252658654298,0.310335958977868,0.317078803151975,0.414036117885174
"MRFAP1",0.997850548629438,1.28905582684082,0.615712172733696,1.1473007353776
"MAGED1",0.708503305901025,0.652159248406114,0.825967420189676,1.18253205089235
"SSR4",1.16306347603606,1.52267042522754,0.547448016340974,1.12886032823244
"COPG1",0.0851969896873606,0.0898391116311278,0.109816045127523,0.110864981516985
"EXT1",0.114401002127713,0.188806023825555,0.12322183711242,0.133441345343896
"SLIT3",0.246251993726079,0.914389232117582,1.80972237736115,0.75057946305684
"COPB2",0.342167778712689,0.364777045990089,0.324338566589419,0.325653441757519
"ATP6V0C",0.00426050241060826,0.00528735748063353,0.00407560760668373,0.0101484391046771
"UBE2H",0.208612446136037,0.479357187482035,0.745512300251998,0.378445225099981
"SBK1",0.286588131978264,0.400044304300606,0.855535314626006,0.604315664316901
"EVL",0.515718243692089,0.718053850431281,1.20170971405155,0.849291096755535
"LDB1",0.114260438677522,0.141665726469557,0.122220855658023,0.126958293066798
"PJA2",0.355935866794168,0.747744571658218,0.871591060537256,0.966812030744709
"AGPAT1",0.22631830961103,0.263530254546161,0.411682299964176,0.339443855127079
"ADGRG1",0.101914256388855,0.245365105684674,0.417750524359624,0.431510477887813
"GPC2",0.310229948126043,0.722922841298048,0.665969065518951,0.527509643366158
"DDAH2",1.06626276292339,1.5961516931337,0.934225072835704,0.990928445095723
"RNASEK",0.055896239783987,0.100023702872927,0.0235253147525529,0.0533670202783098
"PNMA2",0.111918624639517,0.13931881793646,0.376502094499902,0.342623977199295
"PRAF2",0.196406805918575,0.288587861997234,0.10647526156029,0.247710685897814
"NEFL",0.584167794209228,2.18434048454366,2.17195208983953,2.45097593175509
"SKAP2",0.689407655231189,0.590714209182481,0.340626352750344,0.312334571147984
"TMEM132A",0.239520604248168,0.290445889138322,0.643157599838097,0.433528215659791
"SPAG9",0.354290968506422,0.556760784324594,1.04389315788974,0.708683385727172
"RAI14",0.244535673965524,0.212887131279812,0.348983291924184,0.148170318035624
"STAU2",0.215295075522855,0.371103983251523,0.461357811312803,0.321013425623689
"NEDD4L",0.17438983043166,0.312441743128011,1.05248562145352,0.571130515494207
"PRKACA",0.171791795326454,0.214727084447167,0.291442684368908,0.262435065292523
"PICALM",0.0861103677607453,0.180912192703661,0.548265861153019,0.230438305546912
"CACNG4",0.10922579398998,0.160050825251659,0.3154918590378,0.430041011704717
"DYNC1I2",0.944876099186481,1.7598014359514,1.34401382114869,1.39690778350487
"GNB1",0.667680409327775,0.766589336836372,1.3144559722029,0.886819906308162
"PAFAH1B3",1.31433841272663,1.65541167419518,0.890080597180418,1.55433536776488
"MOXD1",0.141864366924823,0.348041372164646,0.239147216989577,0.148846585629599
"CLDND1",0.312936681265856,0.465139851239182,0.403355363698734,0.303675560884691
"DLGAP4",0.391056873502446,0.451646395491549,0.600254866915218,0.338509817390735
"GNAS",2.82212945823039,3.01897481613265,3.04839918541659,2.96921705128486
"PSMD8",1.14218620017299,1.23368574868524,0.380437870583207,1.02823218655367
"PALM",0.190356564895538,0.472274049202501,0.562471248646317,0.430018202512817
"PSMA7",1.96915600165391,1.87733842848403,0.668503276432315,1.36914322693823
"CST3",0.98715368693598,0.87742363656848,0.421298182584432,0.732515563518149
"MID1",0.0896935538556357,0.080808614829899,0.152233952332481,0.0889996203475319
"WDR13",0.208112422593908,0.249159881980272,0.324981806929945,0.301679344700099
"BEX4",0.871079709923513,0.757841900397932,0.513053068084244,0.958230944314424
"ELOB",1.98730818871659,2.00249011761047,1.01899933902101,1.79613333311796
"RNF40",0.147791986352125,0.136963467308445,0.182861390676546,0.124286250036135
"MYEF2",0.526618297117929,0.833715971130879,1.10201326148314,0.590715405131558
"BNIP3L",0.974662082417019,0.903285990956688,1.01948991224293,0.706233652756675
"NOVA2",0.207053852772495,0.306880115372509,0.527253240190563,0.283168623556732
"TBCB",1.02888546465196,1.15712718947139,0.770750512808056,1.04722598015558
"DNAJB6",0.891107004307268,1.16530478494097,0.913228587733993,0.993943204508331
"ZKSCAN1",0.31640477314801,0.401839141181326,0.815270283117885,0.551565851835357
"EDF1",1.79568772558827,1.69997158816289,0.855865229323983,1.42871893754516
"DDX5",1.94194663280094,2.1651679439077,1.5009360841678,1.65524482664116
"DUSP3",0.0848519524605419,0.0957657316533238,0.178494177936901,0.0788151993451585
"PRKAR1A",0.43264714942402,0.587210286065106,1.01178475309756,0.611431818180956
"KIAA1211",0.0415033742197629,0.125300001395446,0.0967677025337394,0.132653448057612
"TRIM2",0.345359230748879,0.445411788027573,1.21722407077924,0.697871283520274
"EIF4G2",1.03920568413946,1.54965544545827,1.82218188816449,1.79435498604461
"TSPAN11",0.0334972766044141,0.0355401843721664,0.0836028217738704,0.0657198442397597
"COX6A1",1.57374347230294,1.65114069984642,0.854889330929682,1.66634144371801
"PFDN1",0.633975832697712,0.961370512852693,0.391121613266205,0.587083614410444
"CSNK1A1",0.918615384799555,1.06176713283666,1.35752758390259,0.917966920785963
"PODXL2",0.379288476723512,0.443942380217797,0.859846163618022,0.763346721228197
"KLHL24",0.21178442464725,0.554363718661554,0.882482639100571,0.257340898229242
"SPTBN1",0.209908961351734,0.36175318227395,0.822136238229981,1.11343020579782
"PIK3R3",0.175100295221888,0.25727534894359,0.550438845585327,0.22969879847398
"COPA",0.235806118086066,0.280677839851093,0.449324084499585,0.345882132439075
"PFDN5",2.14064375416377,2.0601520717383,0.954893160359002,1.78185291930264
"BAZ2B",0.434314982150687,0.597994631694984,1.05609799092871,0.603702051175715
"KLC1",0.349358575394522,0.743470182075577,1.47810994609771,0.92307174323388
"HNRNPH2",0.439757641011926,0.425473486163367,0.491654739988015,0.31012283124731
"RPAIN",0.968179011568546,1.2187604834743,0.717073355458599,0.870018485693136
"RARA",0.261138824424326,0.386630887739915,0.229598234413738,0.14889857596804
"KDM6B",0.22579591880593,0.345457987695836,0.596220663427539,0.208318548835331
"MSI1",0.357882088423081,0.271420806315607,0.390441501438401,0.189430706522839
"AKIRIN2",0.464326214222084,0.51340412663995,0.277410888037408,0.384706170778187
"DCTN3",0.906378581877142,1.08733644197369,0.315136426093412,0.981316544273253
"ACTR1A",0.331145971400774,0.457594081587717,0.381317691051981,0.410708683532391
"GTF2A2",0.883550660044666,0.954251889558902,0.535840349983484,0.761346588441987
"SRP14",2.78199312229649,2.79466652196268,1.86609615133197,2.40808942001639
"SLC39A6",0.446428929375806,0.551677748349806,0.803513061902534,0.582321667667223
"MCL1",0.342759179993754,0.390343043297202,0.40603373666917,0.215184697643073
"GALNT2",0.174141236229424,0.118250401820674,0.272539471452701,0.161208287984403
"CEP170",0.414420917756129,0.8451316736923,1.53237638058731,1.00365322732892
"ARF1",0.823957052268219,0.869819961058026,1.00888126608233,0.678363582079355
"DYNLT1",1.08869088134656,1.20781129176274,0.632921521247209,1.07225265756863
"DPYSL4",0.60083965950268,0.677378399584728,0.491966349931728,0.406335764054954
"SCHIP1",0.0726351118870647,0.118244470094905,0.0787942051776145,0.0747207590265556
"FAM168B",0.142670843128193,0.20442275508836,0.487050116324518,0.248934567676717
"MAGED4",0.00415174138417212,0.00240738493794479,0.00481731831249287,0.00155546454611864
"SORBS2",0.0907910721726658,0.25008124020949,0.673135522218788,0.533640605763892
"JAM2",0.596734988822583,0.307798648896741,0.141356327159274,0.259840085541956
"PTMS",2.05122723308559,2.2103725071486,1.7136406600222,1.88075376933194
"CELF3",0.119876509922185,0.344137050007637,1.01768519402886,0.282722977857348
"VPS28",1.01224488109462,1.20999669876323,0.52383317978448,0.947917291380074
"ARPC5",0.805994240456548,0.986864923991748,0.65249027964151,0.715617127070774
"ARPC2",0.979663591136849,0.991233535795894,0.688496971360929,0.89141423933442
"TTC7B",0.0437386419159968,0.0611482850303271,0.132194439233673,0.0758152399213882
"JAM3",0.293448825905854,0.415652815617841,0.333318152956195,0.214102941600787
"ARF4",0.773156912604935,0.792938089938397,0.551770912219869,0.631158301643137
"SEPT2",0.823163328263898,0.81334531764339,0.924476350379614,0.622673048532409
"GABARAP",0.195631591089377,0.483374615558212,0.214816242927673,0.227771221612892
"PKIA",0.430508372830145,0.906226244849817,0.88831605320322,1.01763068800771
"TBCA",1.51231356798139,1.54318102750806,1.03685125126845,1.38754807665124
"DCTN2",0.932219244735953,0.858795308303046,0.374423276174333,0.652010468098768
"BAIAP2",0.153902017176656,0.15080205934579,0.108768219967261,0.0421066171712535
"BASP1",1.7450882828341,2.67392445610676,2.47183151741205,2.32034942966436
"CD151",0.234229553968529,0.438487883559689,0.164160530724968,0.182689256409574
"TSHZ1",0.240893943142221,0.419018288328794,0.423442505195671,0.29587160286518
"MXRA7",0.360282010221753,0.445906622473709,0.288784140702592,0.358113781131271
"NGRN",0.0802935547950714,0.147709117905762,0.286838826705158,0.187758027541471
"TCEAL7",0.563818937288714,0.964119937808654,0.408413622904489,0.642234003810385
"NAA38",1.01163435857237,1.03485535289542,0.270270959529303,0.645062374385017
"GPC6",0.233828798342159,0.182172425026302,0.343701257825899,0.130823070412335
"DAZAP2",0.229491027382346,0.258470582028012,0.215915598318538,0.16303864251041
"ACTG1",3.52580072080459,3.94296802123947,3.34767553409686,3.40985995793858
"TCEAL9",0.569518286686508,0.708417500846273,0.27744989687723,0.447198517728259
"GNG2",0.188821344469898,0.567825490692987,1.02704257369441,0.697763805695843
"MAGED4B",0.00143064589168098,0.000796048788369488,0.00399781241534775,0
"AGRN",0.235611348158589,0.171852544998913,0.767585355999041,0.398158265333999
"MYL6B",1.0735635356978,1.22103508311415,0.492351949697303,0.807433441076419
"SPTAN1",0.275427547994742,0.493396029570599,1.03839583288693,1.10475339576284
"GDI1",0.435335571179225,0.816278755101584,1.42903439656317,0.900101688378464
"ATF6B",0.141819544934526,0.11672847860923,0.31464264845068,0.161739147219373
"CSNK1E",0.371299507123794,0.405358582559807,1.30795606909699,0.375550216692215
"REPIN1",0.302176716754886,0.226114690103613,0.248868646331591,0.162610579627616
"FIS1",0.993925982310316,1.00733091407119,0.31569138904677,0.911451245392979
"VAMP2",0.41104373849092,0.910202582617187,0.65767636682876,0.812487663379681
"C14orf132",0.232115512780175,0.382084668261524,0.638526836888507,0.597994273782078
"MRPL33",0.933339506356359,0.893940412654699,0.365073926123109,0.716236334915513
"MEX3A",0.518644605900597,0.607363126791169,0.723362567407905,0.470226454457765
"MARCKS",2.22716746388855,2.4099695715751,2.50541830185254,2.50165579925392
"RHBDD2",0.208764603804633,0.200268303628488,0.171316201409604,0.22931883757291
"LAMP2",0.12209766133653,0.164661717228757,0.185793415791936,0.189623767636515
"AKAP8L",0.298457896590471,0.516399261531515,0.498558241690274,0.231000985829386
"CALCOCO1",0.0747437255377059,0.164646059955474,0.169268912661835,0.128134281322574
"ATP6V0A1",0.153851819181134,0.404891111102161,0.525953939193109,0.583886043744781
"HERPUD1",0.15731644272878,0.326330493047907,0.258302280251375,0.199280342823831
"FAM168A",0.111521737105438,0.180468301988146,0.689290157890446,0.289720510995152
"PDZD4",0.0477451888849328,0.114000105514265,0.50110179647169,0.210021367739713
"IP6K2",0.552240074629502,0.61822490302814,0.670087114190737,0.523373692686063
"PFN2",0.740644975905918,0.867692324125446,0.651663369888747,0.637796917618957
"SEL1L",0.120165043566261,0.13122456687486,0.317168392891598,0.287548355946379
"ATP6AP1",0.228519852044104,0.320572425063758,0.265155340183151,0.41997780304671
"CD59",0.174910695256676,0.262323304426191,0.172070756103692,0.239988306882112
"NLRP1",0.396172714472337,0.462775167116031,0.47569777729213,0.717803425901915
"CDK16",0.227266314491206,0.207851450409694,0.358019250812551,0.27841760009764
"MAGED2",0.707594384729297,0.9048959659084,0.689504972148133,1.21685683012718
"ASAH1",0.249176519583475,0.270176947723247,0.189677540981055,0.442500782896808
"AES",0.453536928927186,0.445179806307833,0.712069152338021,0.609270759013295
"OLFM2",0.0615239501589287,0.211975084717097,0.342044092388593,0.403789452087514
"PLD3",0.382545884195796,0.634017290481102,0.736353860933509,0.931682640386519
"CADM4",0.120263172451284,0.199453209915942,0.484995769751286,0.32454460558573
"HOXA5",0.180847463551485,0.348531814303387,0.587926522964633,0.230918221859151
"AK1",0.0650295919891224,0.114352841848226,0.123544666491936,0.122589148656966
"NPDC1",0.21582897280602,0.351703408024586,0.817132714310948,0.761494021894874
"ATN1",0.151827757328558,0.190520052169448,0.578764075646451,0.266737506293573
"PCDHB2",0.0112494970524947,0.0394986816853804,0.111936756005348,0.137186500223623
"HES1",0.969084237516964,0.625238772709195,0.242888657606751,0.3064616897995
"TMEM59",0.772988276793399,0.983743348415733,0.610896830155767,0.919423233501421
"YPEL5",0.181948728558398,0.483061951898453,0.281586502516384,0.34241192625461
"MXI1",0.454403354827847,0.694165312254014,0.453391021214404,0.324985464727615
"NKX2-2",0.234653458832658,0.167875341744189,0.252059558958031,0.244948799354832
"CAPNS1",0.326532744586672,0.33400381124904,0.304520654887146,0.330826936975748
"CDO1",0.207760436414827,0.280960575794615,0.141767639376627,0.21995436880593
"DLG4",0.0534476223358167,0.116450470782132,0.268643679892978,0.0876272708511103
"MTSS1L",0.0245421614499691,0.038750309170419,0.117407507211993,0.0683471856138577
"TCEAL4",0.908315441011935,1.02115543528341,0.496297849978548,1.06880970746297
"BEX1",1.30109498121515,1.7584089147247,1.05610858391939,1.9378616701889
"MEIS2",0.938703569311352,1.69847861381388,1.26924578985917,0.889371344512921
"EMP1",0.012212715396993,0.0162611675521014,0.0205243766670337,0.0981213698631045
"DTNA",0.0205568194423452,0.126180010295075,0.449125225685355,0.291664504623808
"GNS",0.0584030841194743,0.0565606176972299,0.170339633125218,0.126595093834643
"ITM2B",0.975499277578987,1.02784087448809,1.2280632700303,1.16755971338434
"SCRN1",0.112694980774467,0.430585498768201,0.627739592253442,0.524758993840607
"FXYD6",0.615303078591039,0.558368330456537,0.717374855932208,0.906675443923374
"CLSTN3",0.069168975388838,0.145537833005446,0.210456606662365,0.280987015621156
"APP",0.467549563052234,0.725123851030124,1.4528867791962,1.69314047773858
"TMCO1",0.736394566552363,0.813687512199803,0.439425995595598,0.764813730753971
"ARL6IP5",0.394842763365711,0.796406066045953,0.634788719325034,0.950425037826977
"ADAMTS16",0.015695526341781,0.0185759142205375,0.0111747293809658,0.0145375319777299
"PNRC1",0.745188349733333,0.457718881183027,0.20941986938466,0.378086571374672
"GPC3",0.464091507992731,0.354241533654939,0.205999974169261,0.121615507886484
"NTRK2",0.119767532838117,0.176055783333134,0.609896610816484,0.525004643367919
"NCAM1",0.460288246612415,1.24575554346175,2.39028707516105,1.70696197620517
"LYPD1",0.0243531483205088,0.120786709667538,0.16057121186143,0.292892652072731
"TWF1",0.157221483783699,0.223343698626079,0.178482192809566,0.161772253918363
"RAB3C",0.11717357391234,0.564065096826431,1.12866020428422,0.799078717302685
"KIF5A",0.113883255261945,0.321502461176113,0.6169145048458,0.713834589159813
"ATP6V0D1",0.207786039776173,0.375520416588654,0.169070094252285,0.441931147423126
"SQSTM1",0.150445185320491,0.174361266341173,0.142041386383426,0.22100515357433
"RHOBTB3",0.337602738648611,0.643484084415463,0.637994485004363,0.387286547820815
"UQCRQ",0.947859814970628,1.10717419824754,0.499819529113671,1.17345834563871
"SEC11C",0.335069669710802,0.621383434900891,0.307292324344718,1.03783483524762
"CASC4",0.11668651327128,0.187296293645116,0.52223782425379,0.368102563836176
"ADAM9",0.0426844485561,0.05071130629438,0.088502175303991,0.0845705340369376
"ANTXR1",0.0711805484186206,0.0936251437319191,0.136910886329417,0.0782940279235709
"NLGN2",0.0861275196241313,0.098573120621308,0.353729779111906,0.217058516424362
"GAP43",0.311588138307403,1.67960934892031,2.11282288275925,2.06400876931741
"PAIP1",0.487024592619564,0.584384373354517,0.673814970489582,0.451742298091802
"CNIH2",0.344766536849319,0.497153637959212,0.373436960762082,0.581678272568942
"METRNL",0.0698280883016101,0.109260901459004,0.0613382042773859,0.11769660977891
"B4GALNT4",0.100788989514984,0.104262763016505,0.81564209507833,0.331404024498962
"TSHZ2",0.225805727220945,0.558733597919075,0.346538565158432,0.463976249228795
"EXOC7",0.155099329592937,0.177849631375261,0.422347344567548,0.217605346260459
"TTC3",0.934924392063078,1.52247613627661,2.25314504648576,2.1240297585568
"CRIP2",0.0912163111580195,0.616779287754955,0.507243833622303,0.52033581609514
"ABAT",0.146282680808653,0.50613717955805,0.487484293227724,0.559875821730883
