"","CS12","CS14","CS17","CS19"
"PRMT2",0.287367846841577,0.358476370619233,0.49574055239302,0.528917704121393
"EMC10",0.243857905425585,0.249965426212017,0.2936026960264,0.346659476095754
"WNT4",0.0147456690380704,0.153629050888016,0.0929925111471895,0.35985559113083
"NAXE",0.328907976574411,0.298100693279158,0.127151553238636,0.349316767266253
"DNALI1",0.207383322114402,0.166042235545665,0.106343450947641,0.117829713152347
"SHH",0.015125695139862,0.0323392780353168,0.0363840014846972,0.0150020281462527
"COX6C",1.89474780049665,1.89742109741212,1.11510643503828,1.87575741605238
"ADAMTS15",0.00154492467730146,0.00235493964073017,0.00822576320287526,0.000919404470931527
"IGF2",0,0,0,0
"STAT3",0.116003899751662,0.234249427518134,0.136696060153551,0.146465133995762
"COL22A1",0.00883037119310533,0.00957764918982095,0.0133987832944065,0.0209207146995442
"GPRC5C",0.0106469715009423,0.0142335133321022,0.0112814514925102,0.0108428187386153
"ENC1",0.12937455874309,0.191473327366832,0.539142537759067,0.714261293642294
"CTDSP2",0.161171195038016,0.169222369959192,0.188224962608865,0.102921775395486
"NECTIN3",0.142499270080059,0.206998021414083,0.151585101236846,0.138068874770666
"KCNIP4",0.022224256837362,0.0105650242287215,0.0331209101741452,0.0542354127240715
"KDM1A",0.69267359496354,0.794936026734101,0.866962399485165,0.687962159181848
"PAFAH1B1",0.450270566758508,0.621987998047448,0.958852647607088,0.837941738232701
"STARD3NL",0.405601043654451,0.526591357419229,0.376984202350484,0.437108825847797
"ISL1",0.158127582690017,0.594321301293167,0.403985472916856,0.215488414444153
"SARS",0.587643493274585,0.859875143925823,0.277598749835281,0.525150679118178
"GDI2",1.09747273839426,1.01978311394688,0.587079624356808,0.789892967401591
"SYT1",0.417069192677008,1.00221298075633,1.05904249394508,1.03887405769192
"DNAJA2",0.512668740797659,0.601801026421255,0.344522576751921,0.471541537857767
"MAPK6",0.397598243460402,0.877495701581498,0.967645935438969,0.60222366625121
"CRMP1",0.814349439295161,1.24328457930462,1.67616397684955,1.29532039123702
"NUAK1",0.137610526580798,0.271161927949904,0.538964302666044,0.210335545509535
"GPC4",0.0681950613359984,0.0674330482325188,0.0634267235352352,0.0438733862646859
"TOP2B",0.351526003479117,0.500681936265081,1.27376932236321,0.827950304949887
"DCX",0.2464309162359,1.24550179756609,2.44697480237719,1.38057347658956
"TP53INP2",0.0283409685079167,0.0745287870006559,0.131818383853966,0.0785433643210187
"RAB10",0.419303267693929,0.676637136804088,0.759497421476901,0.545225230686592
"MLF2",0.659134517944621,0.711415673293181,0.516954947503201,0.587848633637205
"CHGA",0.0534194028468628,0.134547775813556,0.251071449944197,0.197563421381356
"STMN2",0.688745020946646,2.22835440286767,2.35730247402831,2.86864104198406
"ETFB",0.930278914904943,1.03552710713034,0.409102771210658,0.860779801902395
"CHCHD2",2.11108936165541,2.07096646847652,1.12141354833269,1.80227983073793
"LIMK1",0.154982691555097,0.131405246055161,0.246168078375162,0.107615042759476
"ELAVL2",0.419408813638813,1.16493852826397,1.67425080883175,0.870671422921049
"VAT1",0.323433127433454,0.514115489903736,0.452959951174716,0.334716867025275
"P2RX3",0.0252780142743803,0.120396742485476,0.0673474255416932,0.0625998583799077
"NEDD9",0.111401688697,0.0823559474925678,0.0610854333244793,0.0562320302288829
"COX7A2",1.72803637849497,1.83865985624939,0.929228216311093,1.84956522365779
"TARS",0.38036805718166,0.448625443202486,0.290259288147536,0.271728689422426
"EIF1B",1.52173067435061,1.94272349290988,1.18986324784699,1.4850763273133
"AKT3",0.156785330412725,0.359678949477559,0.565149422159303,0.393100470490031
"KDM5B",0.459086605943343,0.724570867080982,0.858886051869352,0.671871073778554
"ATP6V0B",0.795820572275556,0.926078247237382,0.649273389824395,1.02833212067186
